Time (s);Vicon Orientation;;;;IMU Acceleration;;;IMU Gyroscope;;;IMU Magnetometer;;;
;W;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;
0.87;1;-9.249e-005;3.7318e-005;-3.5141e-005;-0.077391;0.2654;9.8072;-0.000221;0.008567;-0.00513;-0.33764;0.18805;-0.88443
0.88;1;-9.428e-005;2.1712e-005;-4.5607e-005;-0.077438;0.26782;9.8024;-0.000991;-0.005328;-0.001712;-0.33536;0.19386;-0.89428
0.89;1;-4.6396e-005;2.7582e-005;-3.6588e-005;-0.077252;0.25579;9.812;0.003925;0.001999;0.004218;-0.33562;0.19099;-0.89145
0.9;1;8.0637e-005;2.9028e-005;-4.8179e-005;-0.077156;0.24153;9.7854;0.007677;-0.000366;-0.002659;-0.33482;0.19085;-0.89254
0.91;1;0.00018888;2.7717e-005;-4.8532e-005;-0.072646;0.26555;9.788;0.010325;-0.004784;0.001445;-0.33554;0.19185;-0.89028
0.92;1;0.00016102;3.5774e-005;-5.4803e-005;-0.087064;0.26538;9.7902;0.003387;-0.004221;0.008786;-0.33502;0.19403;-0.89568
0.93;1;0.00016234;1.5284e-005;-7.4103e-005;-0.072709;0.268;9.7784;0.007286;4.7e-005;0.007405;-0.33647;0.1943;-0.89349
0.94;1;0.00015741;-1.2332e-006;-3.4989e-005;-0.082248;0.26542;9.7927;0.000463;0.009024;-0.004904;-0.33681;0.19279;-0.89195
0.95;1;0.00015223;-2.3093e-005;-2.4643e-005;-0.082129;0.24878;9.7637;-0.003719;-0.009156;-0.001481;-0.33595;0.19367;-0.89216
0.96;1;0.00019387;-2.9543e-005;-5.3951e-005;-0.082197;0.25594;9.771;0.005286;-0.001137;0.004666;-0.33616;0.19073;-0.89307
0.97;1;0.00017761;-2.6196e-005;-3.1875e-005;-0.077459;0.27256;9.8145;0.006593;0.002974;0.007869;-0.33601;0.19103;-0.89306
0.98;1;0.00015796;-3.1533e-005;-2.5479e-005;-0.06785;0.27268;9.8122;0.015923;0.001381;-0.006798;-0.33701;0.1902;-0.89501
0.99;1;0.00016752;-1.8348e-005;-4.2998e-005;-0.077209;0.24632;9.7878;-0.00145;0.000551;-0.000336;-0.33618;0.19187;-0.89119
1;1;0.00017305;-1.9461e-005;-5.7588e-005;-0.10107;0.23166;9.7874;0.013964;0.002441;0.002345;-0.3364;0.19299;-0.89465
1.01;1;0.00017287;-1.9219e-005;-5.6919e-005;-0.086921;0.2487;9.7684;0.011118;-0.011868;0.007832;-0.33683;0.19428;-0.89237
1.02;1;0.00017268;-1.8976e-005;-5.6249e-005;-0.079889;0.27022;9.7976;0.002661;-0.00556;-0.00264;-0.33637;0.19002;-0.89396
1.03;1;0.00017249;-1.8734e-005;-5.5579e-005;-0.062965;0.26556;9.8074;-0.00843;-0.00471;0.008376;-0.3356;0.19142;-0.89115
1.04;1;0.00017231;-1.8492e-005;-5.491e-005;-0.069884;0.23212;9.7662;-0.000815;-0.002994;0.002399;-0.33528;0.19131;-0.893
1.05;1;0.00017212;-1.825e-005;-5.424e-005;-0.072495;0.24886;9.7686;0.003686;-0.00364;-0.008818;-0.33647;0.19193;-0.89337
1.06;1;0.00017194;-1.8008e-005;-5.357e-005;-0.07012;0.25364;9.7783;0.010491;-0.006319;-0.008617;-0.33416;0.19126;-0.89133
1.07;1;0.00017175;-1.7766e-005;-5.2901e-005;-0.067806;0.26556;9.7977;-0.000848;0.000384;-0.009479;-0.33637;0.19189;-0.89192
1.08;1;0.00017157;-1.7523e-005;-5.2231e-005;-0.060318;0.24171;9.788;-0.00423;-0.002554;0.002415;-0.33402;0.1925;-0.89375
1.09;1;0.00017138;-1.7281e-005;-5.1561e-005;-0.074498;0.22237;9.7877;0.013547;-0.010012;-0.00178;-0.33577;0.19203;-0.89159
1.1;1;0.00017119;-1.7039e-005;-5.0892e-005;-0.077023;0.23663;9.807;0.010128;0.00375;0.000535;-0.33611;0.19417;-0.89462
1.11;1;0.00017101;-1.6797e-005;-5.0222e-005;-0.063144;0.28935;9.8461;0.008507;0.002861;0.001465;-0.33555;0.19279;-0.89272
1.12;1;0.00017082;-1.6555e-005;-4.9552e-005;-0.072711;0.27976;9.8242;0.011868;0.002225;-0.009066;-0.33596;0.19209;-0.89448
1.13;1;0.00017064;-1.6313e-005;-4.8883e-005;-0.077135;0.2368;9.7733;0.002611;-0.010684;9.2e-005;-0.3346;0.19384;-0.89379
1.14;1;0.00017045;-1.607e-005;-4.8213e-005;-0.091778;0.24872;9.7539;5.2e-005;-0.006555;0.004679;-0.33553;0.19239;-0.89459
1.15;1;0.00017027;-1.5828e-005;-4.7543e-005;-0.072502;0.25122;9.7759;-0.000195;-0.005186;0.005597;-0.33588;0.19458;-0.8933
1.16;1;0.00017008;-1.5586e-005;-4.6874e-005;-0.082192;0.26534;9.8095;0.000234;-0.005625;0.006512;-0.33536;0.18429;-0.89609
1.17;1;0.00016952;-1.6006e-005;-4.5875e-005;-0.09693;0.29387;9.8264;-0.001083;0.006272;0.005161;-0.33739;0.19191;-0.892
1.18;1;0.0001686;-1.7087e-005;-4.4547e-005;-0.077409;0.26073;9.7831;-0.001991;0.011033;0.006536;-0.33636;0.19046;-0.89381
1.19;1;0.00016768;-1.8168e-005;-4.3219e-005;-0.077204;0.2416;9.7709;0.008047;0.01283;0.004667;-0.33566;0.19322;-0.89215
1.2;1;0.00016675;-1.9249e-005;-4.1892e-005;-0.089247;0.24621;9.7828;0.005747;-0.009727;0.002825;-0.33686;0.19236;-0.89268
1.21;1;0.00016583;-2.0331e-005;-4.0564e-005;-0.072598;0.26548;9.8025;0.023949;-0.001578;0.00231;-0.33505;0.1935;-0.89167
1.22;1;0.00016491;-2.1412e-005;-3.9236e-005;-0.06799;0.27994;9.7978;0.009243;-0.009366;-0.002667;-0.33543;0.19028;-0.89302
1.23;1;0.00016398;-2.2493e-005;-3.7908e-005;-0.086795;0.24616;9.7973;0.002686;-0.001977;-0.003556;-0.33626;0.19176;-0.89235
1.24;1;0.00016306;-2.3574e-005;-3.6581e-005;-0.081802;0.23183;9.7973;0.015353;-0.011127;-0.00133;-0.33629;0.19192;-0.89292
1.25;1;0.00016214;-2.4656e-005;-3.5253e-005;-0.072553;0.26071;9.7976;0.012714;-0.002399;0.008295;-0.33508;0.19247;-0.89211
1.26;1;0.00016121;-2.5737e-005;-3.3925e-005;-0.072643;0.2726;9.817;0.007406;0.004184;9.5e-005;-0.33568;0.19278;-0.89244
1.27;1;0.00016029;-2.6818e-005;-3.2597e-005;-0.067715;0.25601;9.788;0.003012;0.000659;0.004678;-0.33634;0.19193;-0.89365
1.28;1;0.00015936;-2.7899e-005;-3.127e-005;-0.07219;0.22254;9.7589;0.008758;-0.007962;6.9e-005;-0.33787;0.18932;-0.89479
1.29;1;0.00015844;-2.8981e-005;-2.9942e-005;-0.072262;0.23675;9.7926;0.010249;-0.000893;-0.007242;-0.33598;0.1925;-0.89261
1.3;1;0.00015752;-3.0062e-005;-2.8614e-005;-0.077334;0.26767;9.8337;0.000307;-0.00662;0.001483;-0.3366;0.19208;-0.89323
1.31;1;0.00015659;-3.1143e-005;-2.7286e-005;-0.07264;0.2773;9.8362;-0.000791;-0.007569;-0.001027;-0.33598;0.1922;-0.89261
1.32;1;0.00015567;-3.2224e-005;-2.5959e-005;-0.072494;0.25121;9.7783;-0.003818;-0.008824;0.004236;-0.33598;0.1919;-0.89261
1.33;1;0.00015475;-3.3306e-005;-2.4631e-005;-0.084128;0.21287;9.7466;0.000957;0.008355;0.007199;-0.33564;0.19218;-0.89187
1.34;1;0.00015535;-3.2973e-005;-2.479e-005;-0.081807;0.22243;9.7587;0.009747;-0.012761;0.008289;-0.33586;0.19191;-0.89289
1.35;1;0.00015595;-3.2641e-005;-2.4949e-005;-0.077575;0.27979;9.8073;0.004938;-0.008948;-0.003565;-0.33424;0.19351;-0.89261
1.36;1;0.00015655;-3.2309e-005;-2.5108e-005;-0.072705;0.27505;9.8073;-0.00354;-0.001444;0.001732;-0.33953;0.18753;-0.88674
1.37;1;0.00015715;-3.1976e-005;-2.5267e-005;-0.082081;0.24871;9.7781;-0.001449;-0.00035;-0.000337;-0.33435;0.19266;-0.89435
1.38;1;0.00015776;-3.1644e-005;-2.5426e-005;-0.081731;0.21526;9.7538;-0.002424;-0.00117;0.004003;-0.33505;0.19236;-0.89383
1.39;1;0.00015836;-3.1311e-005;-2.5585e-005;-0.067533;0.23693;9.7686;-0.009475;0.003552;0.004725;-0.33475;0.19413;-0.89379
1.4;1;0.00015896;-3.0979e-005;-2.5744e-005;-0.077666;0.28933;9.817;0.002085;-0.009722;0.003762;-0.3332;0.19354;-0.89455
1.41;1;0.00015956;-3.0647e-005;-2.5903e-005;-0.070362;0.27987;9.8074;0.001496;-0.006663;-0.001263;-0.33353;0.19474;-0.89514
1.42;1;0.00016016;-3.0314e-005;-2.6062e-005;-0.062633;0.22979;9.7687;0.010344;0.000849;0.001445;-0.33678;0.1909;-0.89369
1.43;1;0.00016077;-2.9982e-005;-2.6221e-005;-0.072115;0.21302;9.7443;0.012509;0.009789;0.009671;-0.33487;0.18949;-0.89097
1.44;1;0.00016137;-2.965e-005;-2.638e-005;-0.077287;0.25114;9.783;0.003806;-0.000593;-0.002186;-0.33662;0.19104;-0.89339
1.45;1;0.00016197;-2.9317e-005;-2.6539e-005;-0.063192;0.28942;9.8316;0.002072;0.001124;0.005831;-0.33546;0.19221;-0.89343
1.46;1;0.00016257;-2.8985e-005;-2.6698e-005;-0.062995;0.27031;9.8171;-0.000608;-0.004799;0.002403;-0.33621;0.19031;-0.8938
1.47;1;0.00016318;-2.8652e-005;-2.6857e-005;-0.077121;0.23207;9.7588;0.003166;0.00411;-0.003554;-0.3365;0.19322;-0.89163
1.48;1;0.00016378;-2.832e-005;-2.7016e-005;-0.072281;0.23208;9.7685;0.010862;-0.004414;-0.003134;-0.33657;0.19117;-0.89267
1.49;1;0.00016438;-2.7988e-005;-2.7175e-005;-0.082309;0.27022;9.7927;0.00931;-0.00422;0.00785;-0.33522;0.19366;-0.89211
1.5;1;0.00016549;-2.772e-005;-2.7544e-005;-0.082396;0.28681;9.8313;0.000851;-0.004461;-0.003544;-0.33559;0.19058;-0.89317
1.51;1;0.0001671;-2.7517e-005;-2.8121e-005;-0.067898;0.27275;9.7978;0.003692;0.004241;-0.008577;-0.33507;0.19203;-0.89197
1.52;1;0.00016872;-2.7314e-005;-2.8699e-005;-0.079648;0.24164;9.7589;0.001237;0.005132;0.003314;-0.33642;0.19102;-0.89265
1.53;1;0.00017034;-2.711e-005;-2.9276e-005;-0.096421;0.22961;9.7296;0.000308;-0.004093;0.003762;-0.33665;0.19234;-0.8918
1.54;1;0.00017195;-2.6907e-005;-2.9854e-005;-0.077441;0.26077;9.7735;0.003187;-0.000887;-0.00584;-0.33526;0.19145;-0.89271
1.55;1;0.00017357;-2.6704e-005;-3.0431e-005;-0.067818;0.27263;9.8218;-0.000716;0.010864;-0.002609;-0.3353;0.19378;-0.89111
1.56;1;0.00017518;-2.6501e-005;-3.1009e-005;-0.087176;0.27966;9.812;0.008056;0.006027;0.002381;-0.33605;0.19237;-0.89362
1.57;1;0.0001768;-2.6298e-005;-3.1586e-005;-0.079768;0.25593;9.7782;-0.003674;0.000494;-0.00307;-0.33641;0.1925;-0.8925
1.58;1;0.00017841;-2.6095e-005;-3.2164e-005;-0.072326;0.23685;9.7734;0.004968;-0.000838;-0.003564;-0.33643;0.19118;-0.8928
1.59;1;0.00018003;-2.5892e-005;-3.2741e-005;-0.072449;0.26055;9.8289;-3.6e-005;-0.011257;-0.005837;-0.33636;0.19174;-0.89164
1.6;1;0.00018165;-2.5688e-005;-3.3319e-005;-0.092127;0.29863;9.8433;-0.001789;0.00155;0.005618;-0.33513;0.19062;-0.89501
1.61;1;0.00018326;-2.5485e-005;-3.3896e-005;-0.082184;0.26532;9.8119;0.00479;-0.000659;0.006499;-0.33645;0.19266;-0.89307
1.62;1;0.00018488;-2.5282e-005;-3.4474e-005;-0.081975;0.23679;9.7636;-0.000799;-0.003014;0.001484;-0.33632;0.19212;-0.89551
1.63;1;0.00018649;-2.5079e-005;-3.5051e-005;-0.091392;0.22227;9.7682;0.007679;-0.008489;-0.003586;-0.33517;0.19295;-0.89355
1.64;1;0.00018811;-2.4876e-005;-3.5629e-005;-0.079595;0.25096;9.8119;0.00395;-0.001867;0.002156;-0.33527;0.19225;-0.895
1.65;1;0.00018972;-2.4673e-005;-3.6206e-005;-0.072798;0.27989;9.7977;-0.00504;0.008611;-0.002137;-0.33545;0.19251;-0.89343
1.66;1;0.00019134;-2.447e-005;-3.6784e-005;-0.077457;0.2608;9.7687;-0.002418;-0.001408;0.003325;-0.33491;0.19177;-0.89397
1.67;1;0.00019158;-2.4945e-005;-3.8393e-005;-0.091611;0.23201;9.7394;0.000337;0.003319;0.002856;-0.33419;0.19428;-0.89418
1.68;1;0.00019181;-2.5421e-005;-4.0003e-005;-0.07235;0.23689;9.7662;0.006816;-0.008087;-0.006322;-0.33576;0.19237;-0.8936
1.69;1;0.00019205;-2.5896e-005;-4.1612e-005;-0.091697;0.26506;9.8431;-0.003461;-0.000846;0.010188;-0.33556;0.19338;-0.89286
1.7;1;0.00019229;-2.6372e-005;-4.3222e-005;-0.082313;0.29374;9.8844;-0.002028;-0.001163;0.005159;-0.33591;0.19163;-0.89376
1.71;1;0.00019252;-2.6848e-005;-4.4831e-005;-0.072639;0.27965;9.8459;-0.00428;-0.003431;0.004249;-0.33402;0.19422;-0.89158
1.72;1;0.00019276;-2.7323e-005;-4.6441e-005;-0.072382;0.23694;9.7565;-0.000625;0.002469;0.005604;-0.33642;0.19132;-0.89265
1.73;1;0.000193;-2.7799e-005;-4.805e-005;-0.091261;0.19856;9.7151;0.00543;-0.011657;-0.0045;-0.33555;0.19042;-0.8926
1.74;1;0.00019324;-2.8274e-005;-4.9659e-005;-0.072899;0.27064;9.7303;0.007088;-0.00177;0.006261;-0.33593;0.19164;-0.89405
1.75;1;0.00019347;-2.875e-005;-5.1269e-005;-0.077704;0.27763;9.7591;0.013985;-0.007948;5.8e-005;-0.33528;0.19235;-0.89299
